0.691,0.007623781,,,,,,,,,,,,,,,,,,,,,,,
0.692,0.007085424,,,,,,,,,,,,,,,,,,,,,,,
0.693,0.006591476,,,,,,,,,,,,,,,,,,,,,,,
0.694,0.006138485,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.005723,,,,,,,,,,,,,,,,,,,,,,,
0.696,0.005343059,,,,,,,,,,,,,,,,,,,,,,,
0.697,0.004995796,,,,,,,,,,,,,,,,,,,,,,,
0.698,0.004676404,,,,,,,,,,,,,,,,,,,,,,,
0.699,0.004380075,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.004102,,,,,,,,,,,,,,,,,,,,,,,
0.701,0.003838453,,,,,,,,,,,,,,,,,,,,,,,
0.702,0.003589099,,,,,,,,,,,,,,,,,,,,,,,
0.703,0.003354219,,,,,,,,,,,,,,,,,,,,,,,
0.704,0.003134093,,,,,,,,,,,,,,,,,,,,,,,
0.705,0.002929,,,,,,,,,,,,,,,,,,,,,,,
0.706,0.002738139,,,,,,,,,,,,,,,,,,,,,,,
0.707,0.002559876,,,,,,,,,,,,,,,,,,,,,,,
0.708,0.002393244,,,,,,,,,,,,,,,,,,,,,,,
0.709,0.002237275,,,,,,,,,,,,,,,,,,,,,,,
0.71,0.002091,,,,,,,,,,,,,,,,,,,,,,,
0.711,0.001953587,,,,,,,,,,,,,,,,,,,,,,,
0.712,0.00182458,,,,,,,,,,,,,,,,,,,,,,,
0.713,0.00170358,,,,,,,,,,,,,,,,,,,,,,,
0.714,0.001590187,,,,,,,,,,,,,,,,,,,,,,,
0.715,0.001484,,,,,,,,,,,,,,,,,,,,,,,
0.716,0.001384496,,,,,,,,,,,,,,,,,,,,,,,
0.717,0.001291268,,,,,,,,,,,,,,,,,,,,,,,
0.718,0.001204092,,,,,,,,,,,,,,,,,,,,,,,
0.719,0.001122744,,,,,,,,,,,,,,,,,,,,,,,
0.72,0.001047,,,,,,,,,,,,,,,,,,,,,,,
0.721,0.0009765896,,,,,,,,,,,,,,,,,,,,,,,
0.722,0.0009111088,,,,,,,,,,,,,,,,,,,,,,,
0.723,0.0008501332,,,,,,,,,,,,,,,,,,,,,,,
0.724,0.0007932384,,,,,,,,,,,,,,,,,,,,,,,
0.725,0.00074,,,,,,,,,,,,,,,,,,,,,,,
0.726,0.0006900827,,,,,,,,,,,,,,,,,,,,,,,
0.727,0.00064331,,,,,,,,,,,,,,,,,,,,,,,
0.728,0.000599496,,,,,,,,,,,,,,,,,,,,,,,
0.729,0.0005584547,,,,,,,,,,,,,,,,,,,,,,,
0.73,0.00052,,,,,,,,,,,,,,,,,,,,,,,
0.731,0.0004839136,,,,,,,,,,,,,,,,,,,,,,,
0.732,0.0004500528,,,,,,,,,,,,,,,,,,,,,,,
0.733,0.0004183452,,,,,,,,,,,,,,,,,,,,,,,
0.734,0.0003887184,,,,,,,,,,,,,,,,,,,,,,,
0.735,0.0003611,,,,,,,,,,,,,,,,,,,,,,,
0.736,0.0003353835,,,,,,,,,,,,,,,,,,,,,,,
0.737,0.0003114404,,,,,,,,,,,,,,,,,,,,,,,
0.738,0.0002891656,,,,,,,,,,,,,,,,,,,,,,,
0.739,0.0002684539,,,,,,,,,,,,,,,,,,,,,,,
0.74,0.0002492,,,,,,,,,,,,,,,,,,,,,,,
0.741,0.0002313019,,,,,,,,,,,,,,,,,,,,,,,
0.742,0.0002146856,,,,,,,,,,,,,,,,,,,,,,,
0.743,0.0001992884,,,,,,,,,,,,,,,,,,,,,,,
0.744,0.0001850475,,,,,,,,,,,,,,,,,,,,,,,
0.745,0.0001719,,,,,,,,,,,,,,,,,,,,,,,
0.746,0.0001597781,,,,,,,,,,,,,,,,,,,,,,,
0.747,0.0001486044,,,,,,,,,,,,,,,,,,,,,,,
0.748,0.0001383016,,,,,,,,,,,,,,,,,,,,,,,
0.749,0.0001287925,,,,,,,,,,,,,,,,,,,,,,,
0.75,0.00012,,,,,,,,,,,,,,,,,,,,,,,
0.751,0.0001118595,,,,,,,,,,,,,,,,,,,,,,,
0.752,0.0001043224,,,,,,,,,,,,,,,,,,,,,,,
0.753,0.0000973356,,,,,,,,,,,,,,,,,,,,,,,
0.754,0.00009084587,,,,,,,,,,,,,,,,,,,,,,,
0.755,0.0000848,,,,,,,,,,,,,,,,,,,,,,,
0.756,0.00007914667,,,,,,,,,,,,,,,,,,,,,,,
0.757,0.000073858,,,,,,,,,,,,,,,,,,,,,,,
0.758,0.000068916,,,,,,,,,,,,,,,,,,,,,,,
0.759,0.00006430267,,,,,,,,,,,,,,,,,,,,,,,
0.76,0.00006,,,,,,,,,,,,,,,,,,,,,,,
0.761,0.00005598187,,,,,,,,,,,,,,,,,,,,,,,
0.762,0.0000522256,,,,,,,,,,,,,,,,,,,,,,,
0.763,0.0000487184,,,,,,,,,,,,,,,,,,,,,,,
0.764,0.00004544747,,,,,,,,,,,,,,,,,,,,,,,
0.765,0.0000424,,,,,,,,,,,,,,,,,,,,,,,
0.766,0.00003956104,,,,,,,,,,,,,,,,,,,,,,,
0.767,0.00003691512,,,,,,,,,,,,,,,,,,,,,,,
0.768,0.00003444868,,,,,,,,,,,,,,,,,,,,,,,
0.769,0.00003214816,,,,,,,,,,,,,,,,,,,,,,,
0.77,0.00003,,,,,,,,,,,,,,,,,,,,,,,
0.771,0.00002799125,,,,,,,,,,,,,,,,,,,,,,,
0.772,0.00002611356,,,,,,,,,,,,,,,,,,,,,,,
0.773,0.00002436024,,,,,,,,,,,,,,,,,,,,,,,
0.774,0.00002272461,,,,,,,,,,,,,,,,,,,,,,,
0.775,0.0000212,,,,,,,,,,,,,,,,,,,,,,,
0.776,0.00001977855,,,,,,,,,,,,,,,,,,,,,,,
0.777,0.00001845285,,,,,,,,,,,,,,,,,,,,,,,
0.778,0.00001721687,,,,,,,,,,,,,,,,,,,,,,,
0.779,0.00001606459,,,,,,,,,,,,,,,,,,,,,,,
0.78,0.00001499,,,,,,,,,,,,,,,,,,,,,,,
0.781,0.00001398728,,,,,,,,,,,,,,,,,,,,,,,
0.782,0.00001305155,,,,,,,,,,,,,,,,,,,,,,,
